edicao,categoria,titulo,autores,abstract,url
2021: Anais do XV Women in Information Technology,Artigos Curtos,"""Vai, Meninas!""- Uma iniciativa para fomentar a participação das mulheres nos cursos da área de tecnologia da informação",Suelen M. de Paula (IFMG); Raylla L. S. Gama (IFMG); Isabella A. D. Melo (IFMG); Adrielly C. E. Dias (IFMG); Daniela C. Terra (IFMG); Leticia M. M. S. Cheloni (IFMG),,https://sol.sbc.org.br/index.php/wit/article/view/15883
2020: Anais do XIV Women in Information Technology,Artigos Completos,Despertando Vocações Através da Capacitação em Tecnologia: Experiências com Alunas do Ensino Médio da ECI EEFM Professor Celestin Malzac,Giorgia O. Mattos (UFPb); Josilene A. Moreira (UFPb); Laura L. A. O. Campos (UFPb); Luyza E. D. Nascimento (UFPb); Maria L. M. Calixto (UFPb); Vanessa G. L. Pessoa (UFPb); Tiago E. S. Araujo (Escola Cidadã Integral Estadual de Ensino Fundamental e Médio Professor Celestin Malzac),"Este trabalho apresenta as iniciativas desenvolvidas com alunas do 1º ano do ensino médio da ECI EEFM Professor Celestin Malzac na cidade de João Pessoa/PB durante o ano de 2019. As iniciativas incluíram a computação desplugada, minicurso de desenvolvimento de aplicativos para dispositivos móveis, além de palestras e debates sobre as personalidades femininas de destaque bem como a inserção feminina na tecnologia. Ao final das atividades foi aplicado um questionário de avaliação onde os dados obtidos são também apresentados, analisados e discutidos.",https://sol.sbc.org.br/index.php/wit/article/view/11270
2020: Anais do XIV Women in Information Technology,Artigos Completos,Elas na Ciência: Website com Jogos para Divulgar Personalidades Femininas,Ana Luíza S. Milson (IFMG); Indra  Matsiendra C. D. Ribeiro (CEFET-MG); Izabela A.  Andrade (CEFET-MG); Julia  M. M. Gonçalves (CEFET-MG); Luísa  M. Laboissiere (IFMG); Marcella  D. Ferreira (IFMG); Daniel  H. Dalip (CEFET-MG); Michele A. Brandão (IFMG); Mirella M. Moro (UFMG),"Existe uma grande diferença na participação de homens e mulheres em diferentes setores da sociedade, incluindo acadêmico, mercado e doméstico. Por isso, diferentes estudos têm sido desenvolvidos para entender os principais fatores e soluções para tal cenário. Este trabalho contribui para minimizar essa discrepância ao desenvolver um website com jogos que permitem a divulgação de personalidades femininas das Ciências. Um teste de usabilidade foi conduzido, e os resultados mostram que o site e os jogos são atrativos e realmente capazes de ensinar sobre o tema abordado.",https://sol.sbc.org.br/index.php/wit/article/view/11271
2020: Anais do XIV Women in Information Technology,Artigos Completos,Elas: introdução à engenharia da computação e além,Thiago Luís Lopes Siqueira (IFSP),"""Elas"" é um conjunto de intervenções educacionais e de apoio a mulheres no ensino superior em Computação. As intervenções incidem tanto nas atividades curriculares (aula de um componente curricular) quanto nas extracurriculares (mesa-redonda e evento) do curso de bacharelado em Engenharia de Computação. Neste artigo são descritas as intervenções e relatadas as experiências. Em particular, os relatos se referem a uma turma ingressante no primeiro ano de oferecimento do curso.",https://sol.sbc.org.br/index.php/wit/article/view/11272
2020: Anais do XIV Women in Information Technology,Artigos Completos,Espaço infantil em eventos da Sociedade Brasileira de Computação: uma necessidade ou não?,Leticia Santos Machado (UFPA); Silvia Amélia Bim (UTFPR); Karen da Silva Figueiredo Medeiros Ribeiro (UFMT); Luciana Bolan Frigo (UFSC); Cristiano  Maciel (UFMT),"Um dos direitos almejados pelas inúmeras iniciativas para a equidade de gênero é o da parentalidade responsável. Neste contexto, dentre as demandas de mães e pais que atuam na pesquisa científica está a participação em eventos com apoio para o cuidado de crianças. Neste artigo, são apresentados dados de um levantamento realizado pelo Programa Meninas Digitais sobre a necessidade de oferecer um espaço infantil que possa acolher as crianças de mães, pais e responsáveis que estejam participando dos eventos científicos organizados e apoiados pela Sociedade Brasileira de Computação.",https://sol.sbc.org.br/index.php/wit/article/view/11273
2020: Anais do XIV Women in Information Technology,Artigos Completos,Fatores de Influência na Escolha pela Continuidade da Carreira em Computação pelas Estudantes de Ensino Médio Técnico em Informática,Karen da Silva Figueiredo Medeiros Ribeiro (UFMT); Cristiano Maciel (UFMT),"Este artigo tem como objetivo a identificação de fatores que influenciam de forma positiva e negativa a escolha de 78 estudantes de gênero feminino de Ensino Médio Integrado com a Educação Profissional (EMIEP) em Informática pela continuidade da carreira na área em uma profissão ou curso de nível Superior em Computação, utilizando a Teoria Sociocognitiva da Carreira. A partir das projeções profissionais traçadas pelas próprias estudantes, descobre-se que apenas 27% das estudantes vislumbram uma opção profissional em Computação e que elas consideram, principalmente, fatores pessoais no seu processo de escolha.",https://sol.sbc.org.br/index.php/wit/article/view/11274
2020: Anais do XIV Women in Information Technology,Artigos Completos,Maria Bonita nas Ciências :: um projeto para divulgar Ciências às meninas de escolas públicas,Glaucia M. M. Campos (UFRN); Ana  Cecília M.  de Melo (UFRN),"A representação desigual das mulheres nas áreas de Ciência, Tecnologia e Engenharia continua sendo um desafio. O potencial inexplorado de mulheres brilhantes começa na infância e continua nas universidades. No ambiente de trabalho, as mulheres sofrem com a competição, salários mais baixos e assédio sexual. Portanto, ampliar a participação de mulheres nas ciências deve ser uma preocupação constante. O projeto Maria Bonita nas Ciências objetiva despertar o interesse das meninas estudantes de ensino médio para as ciências, em especial, os cursos de tecnologia. O público-alvo está nas meninas de escolas públicas da zona norte de Natal/RN. As ações do projeto consistem em minicursos, oficinas e palestras com profissionais da área.",https://sol.sbc.org.br/index.php/wit/article/view/11275
2020: Anais do XIV Women in Information Technology,Artigos Completos,Meninas em Ação: Atividades Inspiradoras para Projetos Parceiros do Programa Meninas Digitais,Luciana Bolan Frigo (UFSC); Francielli  Freitas Moro (UFRGS); Rafaela Oliveira Padilha (UFSC); Eliane Pozzebon (UFSC),"Este artigo é um relato de experiência de um projeto parceiro do Programa Meninas Digitais que vem sendo executado desde 2012. O objetivo deste artigo é auxiliar projetos iniciantes no desenvolvimento de suas atividades, levando em consideração as experiências e melhorias realizadas. São descritas atividades, o público-alvo e as adaptações conforme os resultados obtidos. Pretende-se, desta forma, disseminar ações que encorajem meninas a seguirem carreira nas áreas de engenharias e tecnologias.",https://sol.sbc.org.br/index.php/wit/article/view/11276
2020: Anais do XIV Women in Information Technology,Artigos Completos,Minerv@s Digitais: encorajando e acolhendo mulheres na computação,Larissa M. da F. Galeno (UFRJ); Maria Eduarda H. Lucena (UFRJ); Tainá da S. Lima (UFRJ); Maria Luiza M. Campos (UFRJ),"A computação, da forma que se conhece hoje, foi desenvolvida também por mulheres: Ada Lovelace, Dorothy Vaughan e Margaret Hamilton são somente alguns dos nomes que ficaram marcados na história. Contudo o que é visto atualmente é o afastamento de profissionais do sexo feminino da área. Dessa forma, este trabalho tem como objetivo apresentar o Minerv@s Digitais, um projeto de extensão na Universidade Federal do Rio de Janeiro, composto por alunos de cursos científicos-tecnológicos, cujo propósito é diminuir esse afastamento, especialmente na área da computação. O projeto atuou com iniciativas nos últimos dois anos, como a hackathon Minerv@ Jam e o evento Jornad@s. Já para 2020, com a experiência que os alunos obtiveram, o grupo tem planos de alcançar públicos ainda maiores.",https://sol.sbc.org.br/index.php/wit/article/view/11277
2020: Anais do XIV Women in Information Technology,Artigos Completos,O Moodle de Lovelace e a Interpretação Surda no Ensino e na Aprendizagem do Pensamento Computacional,Márcia Gonçalves Oliveira (IFES); Soraya Roberta dos Santos Medeiros (UFRN); Ana Carla Kruger Leite (IFES); Clara Marques Bodart (IFES); Cibelle Amorim Martins (UFRN),"O Moodle de Lovelace é um conjunto de cursos híbridos de Pensamento Computacional, Programação e Robótica que tem como objetivo dar uma formação inicial como chamada de meninas para as carreiras de computação. Como essa chamada se estende às meninas surdas, desenvolvemos o curso de Pensamento Computacional do Moodle e Lovelace com videoaulas interpretadas por uma professora surda e com conteúdos traduzidos para Libras através da ferramenta Vlibras. Com essa proposta de ensino híbrido com a inclusão de surdas, relatamos a experiência de ensino de Pensamento Computacional de uma intérprete surda e uma experiência de aprendizagem de uma estudante surda que, em Libras, expressa de forma criativa o seu pensamento computacional na resolução de um problema. Essas experiências mostram como os surdos podem se interessar pela computação se forem iniciados no Pensamento Computacional e incentivados a desenvolvê-lo de forma livre e criativa.",https://sol.sbc.org.br/index.php/wit/article/view/11278
2020: Anais do XIV Women in Information Technology,Artigos Completos,Participação Feminina em Comitês de Programa de Simpósios da Computação,Ana Luiza C. Lorens (UFMG); Juliana Espíndola Botelho (UFMG); Ana Flávia C. Moura (UFMG); Bárbara D. Duarte (UFMG); Mirella M. Moro (UFMG),"Este artigo segue uma metodologia diferenciada para avaliar a presença feminina nas áreas da Computação: a participação nos Comitês de Programa de simpósios da área. Nossas análises revelam a importância da interdisciplinaridade, e outras iniciativas podem se beneficiar de tais resultados.",https://sol.sbc.org.br/index.php/wit/article/view/11279
2020: Anais do XIV Women in Information Technology,Artigos Completos,Perfil das Egressas dos Cursos de Computação da UNIPAMPA: Uma Análise da Formação Acadêmica e da Atuação Profissional,Alice Fonseca Finger (UNIPAMPA); Andréa Sabedra Bordin (UNIPAMPA); Aline Vieira de Mello (UNIPAMPA),"Este trabalho apresenta uma análise da formação acadêmica e atuação profissional das egressas dos cursos de Ciência da Computação (CC) e Engenharia de Software (ES) da UNIPAMPA. Os dados foram coletados através de um questionário elaborado com base em diversas referências. A partir das respostas completas, foi possível definir os perfis das egressas dos cursos, bem como pontuar as similaridades e diferenças mais significativas. Observou-se que egressas de CC tendem a realizar o mestrado acadêmico, enquanto as de ES se inserem imediatamente no mercado de trabalho.",https://sol.sbc.org.br/index.php/wit/article/view/11280
2020: Anais do XIV Women in Information Technology,Artigos Completos,Representativeness of women in postgraduate programs in computer science in Brazil,Douglas Farias Cordeiro (UFG); Anelise Souza Rocha (UFG); Kátia Kelvis Cassiano (UFG); Núbia Rosa da Silva (UFG),"Da cultura patriarcal de gênero emergem iniquidades que se manifestam nas relações sociais e trabalhistas. As mulheres ainda protagonizam disparidades na participação e produção de cunho científico em todo o mundo, sendo mais evidente em áreas tecnológicas. Este artigo apresenta uma análise descritiva explorató́ria da docência de pós-graduação em Ciência da Computação no Brasil, tratando aspectos da representatividade por gênero naquela área. Os resultados revelaram que, apesar dos programas de incentivo à participação das mulheres nas áreas de tecnologia, nos últimos 15 anos houve uma redução significativa na proporcionalidade de mulheres na docência de pós-graduação em Ciência da Computação no Brasil. Além disso, a faixa etária predominante de mulheres na área é de 40-69 anos, sugerindo uma investigação sobre o impacto de outros fatores na participação ativa como a maternidade, por exemplo.",https://sol.sbc.org.br/index.php/wit/article/view/11281
2020: Anais do XIV Women in Information Technology,Artigos Completos,Robótica e Interdisciplinaridade: Aprendizagem Criativa Atraindo Meninas para a Tecnologia,Christiane Borges Santos (IFG); Audir  da Costa  Oliveira Filho (IFG),"Este artigo descreve o projeto de ensino de robótica e aprendizagem criativa em uma metodologia interdisciplinar. As estudantes aplicam o conhecimento adquirido nas aulas do ensino médio no laboratório de robótica utilizando a metodologia STEAM (Science, Technology, Engineering, the Arts and Mathematics), como pontos de acesso para orientar a investigação, o diálogo e o pensamento crítico. O principal objetivo do projeto é mostrar que as meninas podem atuar em diferentes áreas do conhecimento, incluindo as áreas STEM (Science, Technology, Engineering and Mathematics).",https://sol.sbc.org.br/index.php/wit/article/view/11282
2020: Anais do XIV Women in Information Technology,Artigos Completos,Tutoria das Gurias: Uma ação de acompanhamento de alunas ingressantes em cursos de Computação,Andréa S. Bordin (UNIPAMPA); Alice F. Finger (UNIPAMPA); Letícia Gindri (UNIPAMPA); Aline Vieira de Mello (UNIPAMPA),"O percentual de egressas em cursos da área de Computação no Brasil vem diminuindo ao longo dos anos. Assim, ações que estimulem a permanência de discentes do sexo feminino são necessárias. Este artigo apresenta uma ação de tutoria de discentes ingressantes conduzidas por docentes do sexo feminino, realizada no primeiro semestre letivo de 2019. A análise da percepção das envolvidas na ação mostra que o contato pessoal entre tutoras e discentes e o engajamento das discentes em projetos de pesquisa, ensino e extensão podem estimular a permanência nos cursos.",https://sol.sbc.org.br/index.php/wit/article/view/11283
2020: Anais do XIV Women in Information Technology,Artigos Completos,Uma Análise da Participação das Mulheres nos Cursos Técnico em Informática e Ciência da Computação do Instituto Federal do Sudeste de Minas Gerais,Julie Silva Pereira (IF SUDESTE MG); Luiza Rosa de Moura (IF SUDESTE MG); Nurian  Maria Amâncio Coelho (IF SUDESTE MG); Gabriela Cardoso Montes (IF SUDESTE MG); Ivy Oliveira Magesti (IF SUDESTE MG); Alessandra Martins Coelho (IF SUDESTE MG),"Nesta pesquisa, verificamos em nível local a questão de gênero na área de Tecnologia da Informação (TI) e também em situações específicas de cada grupo no ambiente acadêmico. Assim, usamos uma combinação de métodos exploratórios e quantitativos. Concluímos que, embora muitas mulheres que iniciam um curso técnico tenham afinidades com o curso, poucas desejam ingressar em um curso de graduação na mesma área. Além disso, nos cursos de graduação, há uma grande porcentagem de abandono. Muitos fatores, como estímulos ambientais, timidez, instabilidade emocional e insegurança, geralmente dão a sensação de que tudo é demais para elas, contribuindo para resultar em um número reduzido de mulheres estudando Ciência da Computação.",https://sol.sbc.org.br/index.php/wit/article/view/11284
2020: Anais do XIV Women in Information Technology,Artigos Completos,Uma experiência com o binômio [​Design thinking ​ + pensamento computacional] para o letramento digital do público feminino através do desenvolvimento de ​ games,Raquel Moreira Machado Fernandes (UFRJ); Ana Paula Cavadas Rodrigues (UFRJ); Claudia Lage Rebello da Motta (UFRJ); Carla Verônica Machado Marques (UFRJ); Carlo Emmanoel Tolla de Oliveira (UFRJ),"Este artigo tem como objetivo relatar uma experiência bem-sucedida sobre o uso do design thinking e do pensamento computacional para o aprendizado criativo da computação por meninas do ensino fundamental de uma escola pública do Rio de Janeiro, em uma área conflituosa. A experiência integrou um projeto de extensão para promover a alfabetização digital para o público feminino com o uso de ferramentas e jogos educacionais para o ensino da programação. Através do design thinking, as alunas manipularam objetos e se desenvolveram criativamente, usando o pensamento computacional para resolver um problema real na comunidade em que vivem. Sugerimos que o binômio [design thinking + pensamento computacional] pode contribuir para atrair e estimular jovens na computação, habilitando novas competências.",https://sol.sbc.org.br/index.php/wit/article/view/11285
2020: Anais do XIV Women in Information Technology,Artigos Curtos,A influência das brincadeiras no desenvolvimento do Pensamento Computacional,Tamara Cristina Ferreira (UFJ); Joslaine Cristina  J. de Freitas (UFJ); Marcos Wagner de Souza Ribeiro (UFJ),"Durante a infância, as crianças sofrem influências do meio e, as atividades lúdicas, muitas vezes reforçam essa influência, com esteriótipos de papéis femininos e masculinos. Se alguns brinquedos reforçam estereótipos de gênero, este pode auxiliar na escolha da área da atuação? Este trabalho, configura-se no desenvolvimento de um questionário, aplicado a discentes de áreas do conhecimento distintas, com o objetivo de responder a questão supracitada, bem como sua relação com o desenvolvimento de habilidades inerentes ao Pensamento Computacional.",https://sol.sbc.org.br/index.php/wit/article/view/11286
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Abrindo mentes com a computação desplugada: uma experiência com meninas de oitavo e nono anos,Julia Passos (USP); Karina Huh (USP); Lais Cavalheiro (USP); Yasmin Gonçalves (USP); Marcelo M. Eler (USP); Josely Cubero (USP); Sarajane M. Peres (USP),"A baixa representatividade feminina na área de tecnologia motiva, globalmente, iniciativas para diminuir a disparidade de gênero na área. Este artigo apresenta o projeto GRACE, cujo objetivo é fomentar a participação feminina na área da Computação, e discute sua iniciativa seminal: levar informação sobre computação para meninas de oitavo e nono anos do ensino fundamental.",https://sol.sbc.org.br/index.php/wit/article/view/11287
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Ações Iniciais do Projeto de Extensão Garotas Tech dos Sertões de Crateús para Captação e Retenção de Meninas aos Cursos de TI da UFC-Crateús,Lisieux Marie Marinho dos S. Andrade (UFC); Simone de Oliveira  Santos (UFC); Maria Rodrigues  Gomes (UFC); Agatha Alves Martins Rodrigues (UFC); Ariadna Carreiro de Miranda (UFC); Lucas Lima Sousa Torres (UFC); Claudia Sousa Barbosa (UFC),"O Grupo de Extensão Garotas Tech dos Sertões de Crateús tem por objetivo incentivar estudantes universitárias da Universidade Federal do Ceará- Campus Crateús, de escolas públicas ou privadas, do ensino médio ou profissionalizante, e das comunidades carentes a se aproximarem da área de Tecnologia da Informação. Para isso, em seu primeiro ano de atuação, promoveu práticas de caráter motivacional e informativa, visando melhorar a retenção das alunas do Campus e a formação de uma unidade de grupo. Ao público externo um estudo preliminar do perfil dos estudantes do ensino médio foi realizado por meio de questionário diagnóstico, tendo a participação de 291 alunos. Os resultados coletados revelam a necessidade da aproximação da universidade às escolas da região, e uma boa integração das estudantes da instituição.",https://sol.sbc.org.br/index.php/wit/article/view/11288
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Análise da Participação Feminina na Faculdade de Computação do Campus Castanhal da Universidade Federal do Pará,Rebeca Hilda Furtado Costa (UFPA); Sara das Mercês Silva (UFPA); Yomara Pinheiro Pires (UFPA); Fabíola Pantoja O. Araújo (UFPA),"A partir de pesquisas, analisando os perfis de mulheres na área de computação, evidenciou-se a importância do conhecimento a cerca dessas ingressas para melhor entender o que e necessário para ampliar tal público na informática. O objetivo desta pesquisa é analisar o perfil de gênero dos discentes da área de computação na UFPA-Castanhal. Ressaltando a importância do desenvolvimento de atividades de pesquisa e extensão que venham incentivar o ingresso de mulheres na computação.",https://sol.sbc.org.br/index.php/wit/article/view/11289
2020: Anais do XIV Women in Information Technology,Artigos Curtos,"Chica bytes: Uma oficina de Introdução a Computação no Curso de Bacharelado Interdisciplinar de Ciência, Tecnologia e Inovação",Lucas Almeida Silva (UFBA); Queilane da Conceição Rocha (UFBA); Amanda Vilas Boas Oliveira (UFBA); Yasmin  Solrac Ribeiro dos Santos (UFBA); Felipe  de Melo  Santos (UFBA); Guilherme  Gonçalves da Silva (UFBA); Érica   Pereira Machado (UFBA),"Este artigo apresenta um relato de experiencia de uma oficina deIntrodução a Computação para calouras do curso de Bacharelado Interdisciplinar de Ciência, Tecnologia e Inovação, objetivando suavizar os primeiros contatos com a área e problematizar o papel da Mulher em Ciência e Tecnologia. A oficina teve 3 encontros de 4 horas cada, totalizando 12 horas.",https://sol.sbc.org.br/index.php/wit/article/view/11290
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Colocando as cartas na mesa: apresentando as Mulheres na Ciência por meio de um jogo,Suzany Angeli (UDESC); Isabela Gasparini (UDESC); Sílvia Amélia Bim (UTFPR),O presente trabalho apresenta a proposta da construção de um jogo com estudantes do Ensino Fundamental II de uma escola pública por meio do Design Participativo. Este jogo abordará a contribuição das mulheres para a Ciência com o objetivo de proporcionar discussões sobre esta temática e buscar mudanças na percepção de jovens. O jogo que será criado a partir desta proposta poderá ser utilizado em diferentes contextos.,https://sol.sbc.org.br/index.php/wit/article/view/11291
2020: Anais do XIV Women in Information Technology,Artigos Curtos,"Competições de programação para meninas do ensino médio: Afinal, era apenas uma questão de propósito!",Gláucia Braga e Silva (UFV); Thais Regina de M. B.  Silva (UFV); Maria Dalila  Vieira (UFV),"Este trabalho investiga o quanto o perfil de competições de programação voltadas para meninas do ensino médio/técnico influencia na motivação das mesmas em competir. Para isso, foram coletados dados de participações em 4 competições, no triênio 2017-2019, sendo 2 tradicionais maratonas de programação e 2 com foco em empreendedorismo e tecnologia. Para a amostra considerada, observada por meio de parâmetros tais como curso de origem e participações totais no triênio, os resultados mostraram que as meninas têm mais interesse em participar das competições de empreendedorismo e tecnologia aplicada.",https://sol.sbc.org.br/index.php/wit/article/view/11292
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Computação e linguagem: uma nova abordagem para aproximar meninas em idade escolar das áreas STEM,Ana Paula Lüdtke Ferreira (UNIPAMPA); Márcia Maria Lucchese (UNIPAMPA),"Alinhada com a Agenda 2030 da ONU, a sociedade civil organizada tem envidado esforços para a diminuição das desigualdades de gênero nos cursos e carreiras das áreas STEM. Este trabalho apresenta uma abordagem linguística para introdução à Computação no Ensino Básico tirando partido do estereótipo de gênero de que mulheres são mais interessadas em cursos das Ciências Humanas e Sociais. Os resultados preliminares mostram que mesmo as estudantes sem interesse prévio em ingressar na Computação no Ensino Superior mostraram-se interessadas na execução das atividades propostas.",https://sol.sbc.org.br/index.php/wit/article/view/11293
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Criação de representações usando e-lixo para homenagear mulheres da Computação,Matheus Mattos de Almeida Cruz (UTFPR); Sílvia Amélia  Bim (UTFPR); Ligia  Cristina  Battezzati (IFPR); Mateus Santos (UTFPR); Rita C. G. Berardi (UTFPR); Valissa Paiva (UTFPR),"A redução do número de mulheres atuando na área de Computação é uma preocupação mundial. Ações de diversas naturezas realizadas por inúmeras iniciativas buscam reverter o cenário divulgando diferentes aspectos da Computação para motivar meninas e mulheres a escolherem a área como profissão. Neste artigo, é compartilhada a experiência de uma oficina realizada na disciplina de Arte do primeiro ano do ensino médio do Instituto Federal do Paraná. A proposta da oficina foi levar a discussão de gênero em Computação através de uma atividade criativa com lixo eletrônico.",https://sol.sbc.org.br/index.php/wit/article/view/11294
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Design Thinking: oficinas para inovação e empoderamento feminino,Lauana Maria C. de Oliveira (UFC); Rhenara Alves Oliveira (UFC); Anna Beatriz Marques (UFC),"Em tempos de revolução tecnológica, em que, a cada dia, novas ferramentas surgem para solucionar demandas da humanidade e estipular novas tendências, as lutas sociais também precisam acompanhar a evolução. A inovação e tecnologia trazem oportunidades revolucionárias, mas a representação feminina ainda é insuficiente nas áreas da ciência e tecnologia. O Design Thinking é uma abordagem para inovação que sugere ferramentas para integrar o entendimento sobre as necessidades das pessoas ao design de tecnologias inovadoras. O objetivo deste artigo é apresentar uma experiência com a condução de oficinas de Design Thinking para a criação de soluções tecnológicas inovadoras para empoderar mulheres. A metodologia adotada envolveu a realização da oficina proposta em três eventos de tecnologia onde cada oficina abordou um tema relacionado ao protagonismo feminino.",https://sol.sbc.org.br/index.php/wit/article/view/11295
2020: Anais do XIV Women in Information Technology,Artigos Curtos,El@s programam para el@s: desenvolvimento de um app como uma ferramenta de defesa a mais para as mulheres,Rosiane de Freitas (UFAM); Bruna Mariana  Souza (UFAM); Juliana Magalhães (UFAM); Júlia Luiza Conceição (UFAM),"Este trabalho aborda uma ação multidisciplinar de parceria entre computação e direitos digitais e das mulheres, envolvendo a OAB-AM e a UFAM, através do projeto Cunhantã Digital, para o desenvolvimento de um aplicativo para telefone celular gratuito e de fácil uso, para ser mais uma forma de defesa para as mulheres em situação de possível perigo ou mesmo em perigo real. O app SOS El@s envia mensagem de SMS e outras informações a contatos de confiança, bem como abre chamada para a polícia automaticamente, isto apenas usando botões externos do aparelho de celular. Foi formada uma equipe mista de desenvolvedores, com ênfase na participação de mulheres mas contando com alunos homens também, de 03 cursos de graduação em Computação da UFAM. A empreitada foi desafiadora em vários aspectos, mas bem sucedida e o aplicativo na versão Beta está disponível para uso.",https://sol.sbc.org.br/index.php/wit/article/view/11296
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Ensinando História da Computação com foco no protagonismo das mulheres com jogo Computasseia: Um relato de experiência com ingressantes de Engenharia de Software e Ciência da Computação,Valéria Maria Pinheiro (UFC); Ana Iza  Alencar (UFC); Karina  Castelo Branco (UFC); Maria Victória Fiori (UFC); Anna Beatriz Marques (UFC),Estratégias para potencializar a representatividade feminina em diversos contextos vêm sendo realizadas com o intuito de reduzir o preconceito sobre a atuação de mulheres na Ciência e Tecnologia. Este artigo relata uma experiência com o jogo Computasseia para divulgar o protagonismo das mulheres na Computação para estudantes ingressantes de cursos de Engenharia de Software e Ciência da Computação. Os resultados indicaram que o jogo contribuiu para o aumento sobre a percepção de aprendizado sobre as personalidades femininas da Computação após o uso do jogo.,https://sol.sbc.org.br/index.php/wit/article/view/11297
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Estudo sobre o empoderamento feminino através de comunidades de tecnologia,Sandyara B. D. Peres (IFSP); Eduardo H. Gomes (IFSP),"As mulheres estão inseridas na história das linguagens de programação desde antes do surgimento do primeiro computador. Porém, esse contexto histórico não impediu o número de mulheres inseridas na área de tecnologia de diminuir. Os problemas dessa diminuição podem estar ligados ao estereótipo de gênero e a ausência de incentivo desde a infância. Este trabalho tem por objetivo apresentar os resultados de um levantamento e possíveis indicadores de empoderamento feminino extraídos de comunidades tecnológicas de linguagens de programação. Assim, espera-se com este trabalho um maior incentivo a adesão de mulheres à área de tecnologia.",https://sol.sbc.org.br/index.php/wit/article/view/11298
2020: Anais do XIV Women in Information Technology,Artigos Curtos,ForGirls: incentivando meninas para a área de exatas através da metodologia STEM,Ialy C. Sousa (IFPB); Lílian H. Teixeira (IFPB); Jerry A. Souza (IFPB); Moacy P. Silva (IFPB); Mary Karlla A. Guimarães (IFPB); Iana Daya C. F. Passos (IFPB),"O incentivo à participação feminina na área da STEM vem crescendo, porém ainda é modesta. Desse modo, o objetivo desse artigo é apresentar o projeto que destina-se à despertar o interesse vocacional e promover o acesso de estudantes do sexo feminino do ensino fundamental de escolas públicas à metodologia STEM. O método adotado envolveu um estudo de campo, onde são ministradas aulas expositivas com a realização de experimentos que estimulam o aprendizado e a fixação do conteúdo, trazendo uma integração e desenvolvimento maior para as meninas nos seus primeiros anos escolares.",https://sol.sbc.org.br/index.php/wit/article/view/11299
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Heroínas Digitais: Um relato de experiência com meninas do ensino fundamental,Emely V. V. Albernaz Lopes (UFGD); Valguima V. Viana Aguiar Odakura (UFGD),"Neste trabalho é relatado a experiência das oficinas realizadas no ano de 2019 para meninas do ensino fundamental, cujo o objetivo foi abordar a representação de mulheres na área da ciência, principalmente da tecnologia, e conceitos que permitem a reflexão da equidade de gênero na sociedade. Haja vista que, há necessidade de muitas iniciativas que descaracterizem a desigualdade de gênero, dado que é um dos objetivos da ONU a ser cumprido até 2030, o projeto Heroínas Digitais promoveu ações coordenadas com oficinas de ensino à utilização de ferramentas Web 2.0 e programação em blocos, a fim de incentivar diálogos e reflexões, exercitando o pensamento crítico.",https://sol.sbc.org.br/index.php/wit/article/view/11300
2020: Anais do XIV Women in Information Technology,Artigos Curtos,Introdução à lógica de programação no ensino fundamental: uma análise da experiência de alunas com Code.org,Maria Victoria Soares Fiori (UFC); Marina  da Silva Rocha (UFC); Karina   Castelo Branco (UFC); Anna Beatriz Rosangela Marques (UFC),"Pensamento computacional e o raciocínio lógico aumentam a capacidade de deduções e resoluções de problemas, sendo importante o seu aprendizado nos primeiros anos escolares. Esse fato, motivou a experiência de introdução de conceitos de lógica de programação no ensino fundamental. Para isso apresenta-se uma experiência com a plataforma Code.org com 91 estudantes, sendo 45 meninas, dos anos finais do ensino fundamental (6º e 7º ano). Neste artigo, focaremos na análise da experiência do uso da plataforma do ponto de vista das alunas. O objetivo da experiência foi apresentar comandos básicos de programação,oferecendo aos estudantes mecanismos para a resolução de desafios. A experiência utilizou um questionário fornecido pelo modelo MEEGA+ KIDS.",https://sol.sbc.org.br/index.php/wit/article/view/11301
